20.10029602 18.04226112 17.08719444 16.68133736 16.41476059 0.11306434 0.00980194 0.00607740 0.00649410 0.01656932 0.09321550
17.95502281 16.10424614 15.17507267 14.78510094 14.42815113 0.03210071 0.00369592 0.00253351 0.00252652 0.00527378 0.08533480
18.98933029 17.20830727 16.37567139 15.97315979 15.69810581 0.05670867 0.00624191 0.00456373 0.00495361 0.01203695 0.08081680
19.18836594 18.30940056 17.19185638 16.73100662 16.42227745 0.13842663 0.02498690 0.01294554 0.01364336 0.02640661 0.25203300
19.28367805 17.52248192 16.69414520 16.31325912 16.05686569 0.06223919 0.00723298 0.00548177 0.00620185 0.01480872 0.06667730
18.63646126 17.65811539 17.16228485 16.77800369 16.63944626 0.02739657 0.00620746 0.00571896 0.00607181 0.01493158 0.14584100
22.69732475 19.89683151 18.25736046 17.69632721 17.49259186 0.97067863 0.02989680 0.01174098 0.01051246 0.02900355 0.28274199
19.34385300 17.80514908 17.11180115 16.78111076 16.67678642 0.12417990 0.01171974 0.00943887 0.01061992 0.04318263 0.08611290
19.49283600 18.19433403 17.40256119 17.01998520 16.70438957 0.06668564 0.00940398 0.00762285 0.00818312 0.02462091 0.12549300
21.20651627 19.33086777 17.79921341 17.24978065 16.95244980 0.27185854 0.01971888 0.00888202 0.00798206 0.02370774 0.27469200
18.69200134 17.77998734 17.48721886 17.31050682 17.14884567 0.02370793 0.00683152 0.00695209 0.00834285 0.04665464 0.02884640
18.27441025 16.68797112 15.90314960 15.47309303 15.20304203 0.05635221 0.00594458 0.00432238 0.00457218 0.01047423 0.06623390
19.36528015 17.50488091 16.61728477 16.21812820 15.86647701 0.06390776 0.00693286 0.00478319 0.00458899 0.00956992 0.06903140
19.29751205 17.61674309 16.64873505 16.23420143 15.92704868 0.06650499 0.00766510 0.00504569 0.00489464 0.01208126 0.09518280
20.24808884 18.28606415 16.89227104 16.34394836 15.97631931 0.11840989 0.01199264 0.00552737 0.00538667 0.01273250 0.21984200
20.36141586 18.55164528 17.26846504 16.65153122 16.17164803 0.15601945 0.01432544 0.00811556 0.00747000 0.01714399 0.16915400
18.90029144 16.84432602 15.87060261 15.44548225 15.07264423 0.06731075 0.00571901 0.00381700 0.00384170 0.00930936 0.10502200
18.82972336 17.76531792 17.22834015 16.89231682 16.70390892 0.05900490 0.00903891 0.00828931 0.00920700 0.02749827 0.08017880
19.82064056 18.26221275 17.37937355 16.94292450 16.63220215 0.07263290 0.00846650 0.00607733 0.00604388 0.01537776 0.11800500
19.36870956 17.88394547 17.01889992 16.62489319 16.30851555 0.07292050 0.00992928 0.00716012 0.00712723 0.01840395 0.12879300
18.50978279 17.40075684 16.85366249 16.51818085 16.38434982 0.03379875 0.01044532 0.00577723 0.00615631 0.01563540 0.07980050
19.29101181 18.07855034 17.49467278 17.13926888 16.91480637 0.08662627 0.01233996 0.01075766 0.01215960 0.03695716 0.05593900
17.53732681 16.56773567 16.23917389 16.06707001 16.02424812 0.03733532 0.00926666 0.01030205 0.01186106 0.05031762 0.02555360
19.09548187 17.77861214 16.99788666 16.61615372 16.37418747 0.08002121 0.01224947 0.00754603 0.00765807 0.01815128 0.10411900
19.03289795 17.81534767 17.28194046 16.91996384 16.75294304 0.04037197 0.01179560 0.01604436 0.01459225 0.02042200 0.04189510
19.18619919 18.16275024 17.62105751 17.21699142 16.99982071 0.03919569 0.00791598 0.00683139 0.00681886 0.02019648 0.10274400
19.32513428 17.96978569 17.14469910 16.72635651 16.48444557 0.06931738 0.01024510 0.00710099 0.00734717 0.02319043 0.15602000
19.93233109 18.23143387 17.32056046 16.90767288 16.62525177 0.17560725 0.01698670 0.00974802 0.01054189 0.02237206 0.13965499
19.06443214 17.83993149 17.19119072 16.79808617 16.51678467 0.08010200 0.01226073 0.00973911 0.00991104 0.02208547 0.07340960
20.58292770 19.73630524 18.04740906 17.42420197 16.95670700 0.19155428 0.04885046 0.01569336 0.01366841 0.02871429 0.33814001
20.36689758 18.40185547 17.25878143 16.77790260 16.44986343 0.11037468 0.01045455 0.00618466 0.00636969 0.01379463 0.14089400
18.82682800 16.99483681 16.17907906 15.76897335 15.46975708 0.04734575 0.00551720 0.00389512 0.00394568 0.00952609 0.03945600
19.25784302 17.39810371 16.55916595 16.17347145 15.91279793 0.05521489 0.00857672 0.00708798 0.00736754 0.01212593 0.05791890
18.56182289 17.60249710 17.24489594 16.90991783 16.84820747 0.02353396 0.01178477 0.00678138 0.00830462 0.01811705 0.08200380
20.09773254 18.47321129 17.38567162 16.91344833 16.57590294 0.09235493 0.01103837 0.00709441 0.00749754 0.01505593 0.14947100
19.60857773 18.20863914 17.47767448 17.01234245 16.79447556 0.05380218 0.00816777 0.00617322 0.00645231 0.01508341 0.11566200
19.56113815 18.05586815 17.22981644 16.81672096 16.54180717 0.06797300 0.00957877 0.00647017 0.00638730 0.01604340 0.15388000
17.84515190 16.70159912 16.24521446 15.97346973 15.89338017 0.02590100 0.00528350 0.00495818 0.00562500 0.01909492 0.06009190
19.50509262 18.35416412 17.54432106 17.11799049 16.86321640 0.07849084 0.01133731 0.00870395 0.00877638 0.02057286 0.16928799
17.87843895 16.36069298 15.48630333 15.05624676 14.71792603 0.06077087 0.00638147 0.00381349 0.00345559 0.00801898 0.02887650
19.06108475 17.98541832 17.28849411 16.86904335 16.66251373 0.04751633 0.01009512 0.00765097 0.00716007 0.01907633 0.15002900
19.52726364 18.16998100 17.13478851 16.67005348 16.41606522 0.05258032 0.00992923 0.00593906 0.00575597 0.01304078 0.22847401
20.53898048 18.59758186 17.28049088 16.78109741 16.40222931 0.22400364 0.01556338 0.00768629 0.00756692 0.01962936 0.21330000
17.35029602 15.42662239 14.56115913 14.18346786 13.88411522 0.08808678 0.00633467 0.00394207 0.00370957 0.00941290 0.06105960
19.74171448 18.31069946 17.45734787 17.00219154 16.64743423 0.12324451 0.01440492 0.01374421 0.00903893 0.02184247 0.07452560
19.18403244 17.43417740 16.51736832 16.08509827 15.77543449 0.05976498 0.00697136 0.00461021 0.00451358 0.01073772 0.08094420
18.88175392 16.95368385 16.01555634 15.57180691 15.22155476 0.05471033 0.00565093 0.00377504 0.00360514 0.00872806 0.08097440
18.70435524 16.92397499 16.02971840 15.61730480 15.32889271 0.04726023 0.00678769 0.00559401 0.00585765 0.00985644 0.11541800
21.83499146 19.58678055 18.02371216 17.44381905 17.09492302 0.49656636 0.02792946 0.01091718 0.00999342 0.02101313 0.29457399
18.88357162 17.71504021 17.11281395 16.76521873 16.55218887 0.06398287 0.01055157 0.00853728 0.00876032 0.02510183 0.11204800
18.96504211 17.45594978 16.81258965 16.42409515 16.22569847 0.05511672 0.00734039 0.00627654 0.00672545 0.02134590 0.08345480
17.46078110 16.02085495 15.30373001 14.85103893 14.58728695 0.02084100 0.00373012 0.00272222 0.00265047 0.00583071 0.06584540
19.68198776 17.74050140 16.71937752 16.28674507 15.92789268 0.08302031 0.00775740 0.00500403 0.00466142 0.01019793 0.12604199
18.90944862 17.56907463 16.84195900 16.47295952 16.21819115 0.06977285 0.00957018 0.00751141 0.00796750 0.01959363 0.11014200
20.30069733 18.33144569 17.40773582 17.02416420 16.62013054 0.09720705 0.00870372 0.00606615 0.00598293 0.01316113 0.10933700
24.24142647 20.40161324 18.73940086 18.07285881 17.68019104 3.29338169 0.05871227 0.02078252 0.01883250 0.04708032 0.39294299
21.33411980 19.58703041 17.95924950 17.37725067 17.05822945 0.30560541 0.02905818 0.01142124 0.01120255 0.02573332 0.31198299
18.04409981 16.87296867 16.25538445 15.91883469 15.69594383 0.02845184 0.00489913 0.00398585 0.00410886 0.00924097 0.07157180
18.96345520 17.89825630 17.28324318 16.96944046 16.70631218 0.04765303 0.01054186 0.00841240 0.01002122 0.02302022 0.05029150
19.86587715 18.16089249 16.97571182 16.49107933 16.11363983 0.13840066 0.01416828 0.00808577 0.00754609 0.02003161 0.18230601
18.73282433 17.70953751 17.24802208 16.89318466 16.76774597 0.03682027 0.00729310 0.00676263 0.00748372 0.02038464 0.10475500
20.58219147 18.39995384 17.22073936 16.76442146 16.42221832 0.20450802 0.01319816 0.00804118 0.00752524 0.02029129 0.17705899
17.84039879 16.33440971 15.56996250 15.25738239 14.94816399 0.03595131 0.00724642 0.00503180 0.00581465 0.00872812 0.04026570
25.39242744 18.20962143 17.25230598 16.83688736 16.51899529 1.51689398 0.00907206 0.00573474 0.00547666 0.01282599 0.10128700
19.09563065 17.95428276 17.38050842 17.02502823 16.81526566 0.11036061 0.01384566 0.01148464 0.01186093 0.04845079 0.10392300
18.79420090 16.82092094 15.82386589 15.25897884 14.79507732 0.06926139 0.00724641 0.00428670 0.00377853 0.00775749 0.06187520
19.25703239 17.57987022 16.60010910 16.12799644 15.79321861 0.08341660 0.01051285 0.00664541 0.00620757 0.01655460 0.11446700
19.11468124 17.81815529 17.07058907 16.65955353 16.44002151 0.07922584 0.01021679 0.00762288 0.00886586 0.02338372 0.13381200
20.68002701 18.21586990 17.26251030 16.78891754 16.53043175 0.23903258 0.01188262 0.00791623 0.00787263 0.02210584 0.15390299
19.49129677 17.66523170 16.71414948 16.24999237 15.90508556 0.07158242 0.00967649 0.00691388 0.00615066 0.01259269 0.06033700
22.36091042 20.43621826 18.58496475 17.95340347 17.54793739 0.63742244 0.05179807 0.01564953 0.01451137 0.03107837 0.34796599
19.52878571 17.98132515 16.35614967 15.92435551 15.77152348 0.09020256 0.01004885 0.00452607 0.00463151 0.01467295 0.12670000
22.42525864 19.80544281 18.08411598 17.50524139 17.18542671 1.09266114 0.03749906 0.01407699 0.01160145 0.03090855 0.30598399
20.15456390 18.43341637 17.35417175 16.86721420 16.55964851 0.12140256 0.01308916 0.00764395 0.00727979 0.01628186 0.13793100
23.40648651 20.52897072 18.87526131 18.10110664 17.84877396 1.51816607 0.05117597 0.01979210 0.01591114 0.04203446 0.40759200
